1453016839675991	469	736	864	70	354	964	1434	192	381	31	1822	319	849	-8	-4	292	2229	-431	919	2451	-8	-162	325	509
1453016839679958	2196	199	1600	693	243	343	-170	-354	8	-45	354	65	1205	51	2	1433	133	885	74	798	-353	14	510	1704
1453016839683954	1472	531	-412	545	168	1667	628	-328	1938	45	-330	1038	2656	1019	1579	976	79	855	184	537	182	1615	1546	2388
1453016839687869	1915	2388	1412	92	943	-184	0	1152	283	611	156	865	-23	174	-332	322	1905	1592	111	1689	28	302	483	2807
1453016839692015	915	-158	408	53	102	650	953	166	-406	1050	1665	1706	1164	522	47	87	215	175	-127	413	-19	777	-65	808
1453016839695960	264	184	1208	688	1317	495	804	-412	466	1500	-121	568	2249	209	1326	212	116	325	385	-388	1075	396	1658	-439
1453016839700067	41	1622	829	26	791	-64	319	488	1208	1488	1125	-463	180	1248	256	3570	-125	0	3492	-273	251	2308	-98	836
1453016839704405	-304	712	-189	1904	2967	-15	1261	2566	287	-187	695	667	1450	1366	1420	2075	806	-302	-259	22	170	59	-208	1854
1453016839708475	68	178	20	-301	1680	1419	1756	40	-55	14	2625	212	1772	11	2259	1627	949	-194	22	1019	87	-263	2296	186
1453016839712325	2615	2511	1421	150	-85	393	545	879	168	-218	2230	2768	790	1839	248	406	307	523	361	1532	142	2493	1427	2964
1453016839716409	2932	7	265	1100	15	-313	2747	1273	-609	-295	164	2220	4	-286	18	-319	569	307	437	1806	1649	317	-85	-366
1453016839720333	-216	507	2923	505	29	-289	1441	60	651	-28	1498	2709	638	-60	1712	913	763	2461	603	35	1122	162	660	-98
1453016839724331	287	438	636	2271	184	12	-613	-100	-330	-499	676	-53	57	1012	0	884	90	312	2422	3103	2383	2192	641	238
1453016839728428	485	3353	-374	754	1120	789	88	42	2407	444	-224	280	668	2450	2127	1379	971	256	146	1755	1155	1070	775	1898
1453016839732427	-123	184	-631	1464	-228	-531	-565	598	323	1437	1267	1397	2709	2700	377	683	-133	706	-73	300	1117	29	-271	-296
1453016839736429	591	33	-177	1819	649	8	1070	142	126	556	-512	224	-354	593	-79	733	1820	1079	-98	-162	-872	68	2482	216
1453016839740351	214	-898	2178	413	851	-133	2022	51	505	1023	2134	1512	-161	1267	-89	2629	48	-223	1280	4	729	146	618	577
1453016839744438	-107	253	59	54	258	3511	-733	337	1056	177	-453	1152	-627	93	1909	430	677	128	2532	928	456	222	2945	806
1453016839748557	2809	1555	34	143	2716	368	672	-7	269	1127	309	296	2815	401	3335	1155	1393	1373	1273	2690	87	2296	-246	2346
1453016839752393	1676	-53	1010	1523	345	-344	167	1718	134	1755	49	-58	716	6	1436	211	-479	60	349	1509	935	623	3259	2324
1453016839756668	28	104	297	761	96	-29	725	375	8	1992	-264	822	16	9	828	517	539	1450	1391	2423	2526	-208	532	1458
1453016839760642	625	403	1129	2017	1229	1223	2444	1733	1298	189	-135	610	2093	1428	-10	36	1728	-87	362	1449	2603	785	134	631
1453016839764667	1288	1566	2806	-242	2118	421	-135	652	552	3342	48	1870	184	1924	242	384	1176	1051	2755	-97	-70	-182	13	-77
1453016839768660	3487	1004	809	254	1261	1115	17	395	623	-704	35	732	1331	212	135	1317	16	665	-328	740	650	324	-451	382
1453016839772696	1452	804	1118	105	1504	-76	1064	-224	1450	475	1470	-11	-195	2518	2507	1146	-497	1885	-99	2551	311	-227	2487	-47
1453016839776831	-91	561	2459	840	1082	1854	1157	1839	256	141	-158	390	746	329	-453	0	14	405	2632	-166	-474	-193	45	766
1453016839780750	328	-292	122	1521	33	1127	1783	1048	589	-794	661	372	808	1141	-94	231	149	-609	-277	879	-23	273	1664	496
1453016839784767	-317	126	1500	319	2435	456	1148	384	637	-169	503	148	-520	1145	832	2357	199	859	69	419	279	14	1359	1035
1453016839788856	-169	2191	1104	482	11	1599	-149	1295	-355	-159	477	160	1226	635	2476	1642	1010	60	476	311	932	55	-638	1
1453016839792946	2172	2728	426	1268	352	1464	533	2382	443	-298	960	212	285	203	1337	37	-1	251	0	1858	1027	803	893	209
1453016839797460	609	540	88	1389	115	1652	763	2069	674	1275	243	-414	237	-258	330	1245	359	837	555	577	22	167	618	710
1453016839801553	-35	160	-217	-835	-57	817	728	-216	343	311	453	1213	-208	-30	103	1480	308	13	2692	1646	-89	1574	-3	2508
1453016839805616	-229	396	205	276	2496	439	-306	641	-9	52	511	-130	1287	604	410	71	2672	1677	1252	1384	34	591	980	1897
1453016839809633	2116	933	663	2740	2081	2921	2779	651	281	-561	395	-243	2062	-2	-117	123	2056	40	234	1330	502	1456	-204	-156
1453016839813554	1861	1052	684	432	174	359	64	2357	557	566	2251	178	423	213	221	-243	1119	753	1878	-134	460	872	251	-76
1453016839817548	299	176	48	-198	352	-80	705	1889	788	-173	-270	1391	1281	88	2460	2705	56	70	10	16	285	2	897	-27
1453016839821556	654	795	1520	2438	138	1	2189	105	460	23	1052	1550	553	-60	809	-6	166	-466	20	662	2360	1357	1658	56
1453016839825238	309	3275	2803	900	151	294	992	412	194	1369	558	340	1476	435	719	1890	-15	1877	-45	2073	2512	3942	500	44
1453016839829444	-108	903	1643	3449	685	-266	1671	2196	393	2165	-1	3258	307	213	86	341	157	-109	-292	1274	2	375	-9	698
1453016839833568	2444	-147	1414	-130	665	116	189	3609	104	846	2081	-97	1789	2458	3138	663	-17	2429	309	620	2472	-18	330	1058
1453016839837625	70	844	1810	2309	372	1475	2240	41	172	-164	893	-832	3385	741	-757	-264	2018	144	1421	154	2645	2041	-246	-43
1453016839841652	2029	45	65	766	1801	286	371	-566	-56	-661	1729	2676	409	111	-122	403	1254	-3	582	212	129	3647	2008	1439
1453016839845565	3313	3817	117	103	1406	2731	1667	-169	1966	0	1267	214	1056	1017	181	2048	-356	-12	-10	250	2752	3440	1857	361
1453016839849543	-207	2	3	-237	-221	368	334	279	-16	679	202	1045	1709	278	1010	227	674	200	620	-4	-510	-303	1025	1613
1453016839853581	1	-108	496	92	151	3595	715	2019	915	507	-68	1364	1	1404	149	831	-146	957	1373	412	2384	-9	557	691
1453016839857279	2870	175	224	408	15	164	-732	73	1086	-225	782	359	2074	202	2100	461	-338	2457	1311	436	317	3023	139	1457
1453016839862056	155	229	-80	1733	-123	2638	433	64	-40	-188	955	1715	-371	667	1149	668	-224	544	311	590	631	417	305	-264
1453016839865872	-159	-60	255	656	127	457	252	454	437	1135	533	611	-149	1085	530	91	89	2601	2535	1036	-882	2109	1526	142
1453016839870383	2503	3669	62	2984	-155	-8	646	1035	2676	714	772	9	-95	1373	2280	674	634	1549	3430	-230	-178	-195	1016	145
1453016839874378	625	-58	1401	3	902	1348	920	32	1105	2687	159	998	619	505	-552	-219	-329	-99	-243	1046	82	-176	0	-59
1453016839877959	14	1429	-493	1407	-34	1723	2397	2734	60	68	1140	103	737	-354	226	376	1665	53	739	1044	-25	2751	179	29
1453016839882389	2625	2067	951	849	463	379	65	425	13	1551	-115	992	351	674	-316	168	2979	305	983	409	705	3165	157	1390
1453016839886389	1495	494	307	-96	1848	61	-77	614	108	1041	150	-194	8	566	776	2893	563	428	2462	-364	807	399	2446	2544
1453016839890378	-325	-349	1285	-122	3098	84	301	1741	-240	2414	-668	25	1667	581	-486	3002	-831	351	-640	-216	-94	1340	2921	-237
1453016839894270	1712	64	276	2377	1155	1890	898	115	1243	-585	40	910	-510	2314	526	1046	-81	564	567	492	1687	666	-385	8
1453016839898303	-678	1350	-115	2068	843	25	632	1326	800	245	-162	1054	-215	251	-154	41	348	548	1299	1401	-46	737	-865	1262
1453016839902395	1296	1442	472	590	214	-18	1090	1145	-119	1098	-237	-4	1017	2244	64	1950	61	208	191	1247	1464	18	202	-512
1453016839906285	2068	1074	47	708	-676	-5	1293	-147	2233	1634	2559	85	548	-227	152	-293	520	311	485	710	70	1299	-412	1435
1453016839910427	-162	429	2942	846	400	-64	862	-111	108	178	84	2501	464	278	1553	460	1701	653	84	2600	689	723	32	145
1453016839914403	3308	2693	2785	125	983	614	-66	1471	1693	1049	1437	-32	175	-676	775	990	520	1811	-8	259	2	413	2	21
1453016839918407	929	991	478	801	841	51	2229	2390	1547	-197	-547	1448	-283	2272	511	-91	1037	622	-360	180	2305	2138	554	8
1453016839922458	3521	-128	92	118	-784	491	1861	1682	367	267	594	75	792	3820	2254	60	-658	2700	40	2912	1171	1924	1260	-418
1453016839926466	109	-146	-16	202	2126	1088	2058	618	1810	1668	1290	2861	879	2881	663	-492	97	1867	2321	1075	95	-52	355	1608
1453016839930290	-506	137	-355	287	1773	264	-263	107	75	820	979	116	1544	-574	499	1575	975	979	451	2928	-131	54	66	3105
1453016839934424	-611	454	37	-54	1388	-555	85	130	219	1416	400	822	33	-1	1178	6	277	1512	527	587	423	-262	369	409
1453016839938430	320	952	231	814	325	1048	1231	0	1361	-178	204	1361	-560	2377	3044	234	189	139	2465	1803	670	637	199	616
1453016839942060	692	20	705	150	-268	1592	-335	1155	-470	3560	32	153	930	854	1389	492	504	-90	2	340	-20	1833	1104	2172
1453016839946215	934	1263	3339	216	-109	236	1695	1223	523	477	1927	-198	1335	2951	1777	243	1211	-250	1558	-571	446	1412	307	3022
1453016839950419	3027	-143	948	61	31	800	1755	1628	537	2615	-148	105	1462	2007	595	1374	2480	710	760	134	3347	553	1193	-462
1453016839954452	2272	673	-104	295	2246	3	244	614	-513	14	112	899	0	1898	147	2010	8	3050	167	1223	-431	2735	838	1176
1453016839958571	2426	166	971	9	650	1780	7	0	1914	-130	1934	667	-173	-333	751	545	675	304	1974	777	942	-333	-6	-788
1453016839962569	-658	261	2537	813	2798	516	-667	15	14	142	1100	186	2533	646	269	1414	284	-22	25	1145	2325	1795	-63	65
1453016839966476	83	-196	2192	1670	944	289	-455	-55	-27	-241	1831	493	-457	344	1129	-116	534	2431	19	1215	145	-289	1089	1133
1453016839970464	2285	459	185	-108	587	1205	1358	1536	436	-280	1239	1070	2642	-4	382	2641	155	2126	3661	2906	210	2400	-39	174
1453016839974457	746	418	2124	-827	-304	505	16	1720	17	930	2990	-374	1002	933	1943	51	2808	769	43	291	1833	100	332	1479
1453016839978485	572	287	300	36	577	13	603	484	924	227	3269	2263	498	1135	648	0	569	305	-57	3420	376	167	2115	1305
1453016839982489	106	1231	-501	979	33	2151	-7	2576	1340	-451	-13	137	-94	1464	187	228	154	569	-376	3011	662	2071	79	104
1453016839986452	887	1260	1167	-223	-762	464	64	616	860	1200	1555	162	1872	13	228	2091	395	-17	831	832	-43	423	1291	177
1453016839990494	459	-29	711	209	-191	-328	1168	739	958	2160	-416	1021	48	1314	1343	885	2755	175	522	57	1146	436	-165	-290
1453016839994473	-100	108	2527	705	-939	695	194	255	-123	-286	590	2171	536	1840	2503	536	1213	521	-94	-173	478	1617	808	311
1453016839998467	-258	1182	1075	2736	313	309	1653	578	2605	305	281	2585	-751	682	680	231	0	151	-158	95	579	2227	192	976
1453016840002478	-596	2445	17	-17	2200	877	-70	23	2554	1111	3099	1792	-465	679	146	1522	-84	170	540	-77	-4	791	-225	156
1453016840006251	82	44	90	1314	1407	690	112	112	197	335	1316	1995	1512	-436	1795	328	809	1283	-145	1211	725	2691	1375	-106
1453016840011300	3173	-493	2647	1662	-263	65	-86	99	1847	-343	2391	1934	2460	744	1654	1190	728	1801	2291	2444	616	162	1087	1013
1453016840014479	291	-259	-269	1527	36	-422	771	1652	690	1420	39	-59	-539	422	-247	465	155	1457	1288	1389	1499	-268	985	901
1453016840018531	549	1940	1023	654	180	-3	188	618	1503	591	196	734	-303	981	2504	681	1170	2605	453	491	-244	1116	110	369
1453016840022602	614	3207	855	-370	706	1062	-527	2060	394	1895	-865	363	-2	23	1895	342	1245	708	466	-69	-203	2618	1553	3549
1453016840026496	-270	-138	1807	-62	1834	472	1697	-825	2438	-155	553	247	2677	-63	258	3462	12	729	145	1694	827	1928	701	448
1453016840030488	431	1855	628	1965	113	-183	-4	-211	-345	88	1706	1909	956	2581	-134	125	-136	1	2765	1626	-43	3579	35	95
1453016840034471	357	264	721	1101	47	39	354	1697	125	310	95	-9	147	-597	623	204	1783	390	2085	-238	579	106	2249	1011
1453016840038526	-430	912	-440	128	2291	1694	-709	81	457	-147	2975	1428	2092	-132	585	1160	1027	125	1012	58	-149	-607	-24	398
1453016840042542	269	-75	37	-391	1309	169	-132	18	-896	923	1131	938	1112	297	669	761	634	54	3402	1047	28	2313	-479	-105
1453016840046486	318	601	459	1480	163	51	238	1839	970	1644	-15	1418	2260	1068	2532	-654	2175	193	16	91	152	-36	-67	-453
1453016840050485	783	-108	484	-261	615	2790	1013	2248	50	-484	0	53	2822	1451	217	81	536	15	460	1784	-367	30	2160	2218
1453016840054458	1420	2767	1689	239	-166	-8	1207	46	407	132	3124	640	1390	3	1744	30	23	723	767	-354	-46	-465	151	395
1453016840058434	49	112	-35	43	319	825	498	1107	592	-109	1079	-149	1695	2053	2472	1483	1835	1489	1074	798	1209	1979	-206	2112
1453016840062494	96	-418	-12	779	410	936	482	1527	704	-302	401	2070	2841	188	439	416	1270	69	983	1922	2719	-299	1026	-83
1453016840066533	372	447	-38	753	1109	-320	-50	2107	873	96	539	128	1207	1083	354	1394	1279	-265	-54	218	81	-98	646	766
1453016840070574	-536	3313	1852	1669	278	1522	24	580	-19	1391	1089	982	616	-169	139	458	-5	-215	996	183	-51	121	242	1052
1453016840074381	1863	1	1042	562	-255	211	-162	-42	557	430	24	890	877	310	1003	839	1938	568	1495	73	-51	368	425	753
1453016840078610	1753	255	192	2757	767	551	177	590	1749	39	930	477	2131	814	417	2323	566	257	501	795	2477	385	-120	-21
1453016840082499	517	1983	132	37	823	834	343	459	-260	443	1600	166	-45	56	1023	818	2007	920	89	269	405	150	1044	-77
1453016840086493	1860	995	1607	122	206	183	221	133	22	-140	-717	1388	325	-386	1362	13	2557	796	1841	1056	1507	1626	1959	-307
1453016840090499	141	965	521	2513	-531	1604	55	45	414	-204	1612	480	693	398	-62	-238	100	-64	1964	-122	662	540	852	843
1453016840094517	41	122	708	3423	1605	1026	979	545	-67	91	257	1014	27	-120	2040	-651	1253	902	1091	1036	123	489	-74	77
1453016840098462	1405	-146	28	-48	307	1353	800	-83	187	682	-517	517	-31	86	-306	1059	200	47	744	350	2014	520	652	75
1453016840102520	-95	1540	-151	677	3650	56	-211	102	-63	220	406	1248	2888	1111	112	1119	358	902	969	-249	776	-383	-629	45
1453016840106509	288	2678	846	-192	27	1636	-54	2511	914	35	1347	758	437	120	-147	2225	517	484	4	3771	8	32	1043	1324
1453016840110532	305	7	575	-409	1418	1945	-24	-4	1075	260	1164	1951	2719	146	880	151	972	224	242	45	265	2484	-208	416
1453016840114501	1937	-190	295	370	-73	324	541	1555	1800	132	487	2345	-292	83	-358	-447	2805	2327	213	-43	2622	1096	758	-3
1453016840118416	1770	2150	0	373	91	67	2272	219	-36	2769	1975	-183	438	-14	255	2049	763	355	606	727	622	63	-624	-497
1453016840122585	3892	388	1360	117	-42	3525	96	895	-410	239	-88	-229	-450	5	953	186	1014	416	2298	1468	65	-59	1290	682
1453016840126488	1321	598	1138	716	996	50	415	176	103	12	-433	330	2671	327	-136	929	1690	337	-51	3472	1168	-367	3200	2700
1453016840130520	3617	-7	279	596	1306	515	-44	-76	299	575	129	566	2648	-741	3007	225	1175	1753	-608	-414	42	371	696	278
1453016840134512	1767	3057	1181	121	188	155	598	1805	92	-83	87	-90	-34	917	391	2532	98	445	1245	364	2067	477	1677	3817
1453016840138419	914	214	-40	639	6	321	926	166	833	-826	-876	1894	244	1084	176	49	1271	3199	175	-211	40	517	729	369
1453016840142394	-249	574	983	301	677	2587	-29	368	3458	36	117	2054	281	2632	707	13	-125	877	282	-280	2008	307	-20	1202
1453016840146129	1762	1467	760	-100	946	262	-132	1446	918	1176	-496	-621	1919	858	138	258	88	422	494	1356	1092	838	-94	59
1453016840150531	781	2800	-294	773	1765	0	639	-97	831	-126	-69	2098	-138	945	120	-174	2509	2398	-153	1388	1434	3061	897	-223
1453016840154537	-2	-273	297	-648	192	324	95	160	734	215	2406	230	438	730	502	1767	675	2357	603	431	261	105	618	364
1453016840158540	3886	2489	1076	2660	2204	5	-16	1178	639	-141	396	2410	1490	72	154	547	76	438	-522	1	1155	10	1180	91
1453016840162529	-187	437	2330	22	1675	-247	814	581	-177	-215	1868	-35	1738	1179	-315	2938	636	162	1564	57	588	-134	0	-37
1453016840166256	907	-75	-51	974	247	2458	361	164	343	181	479	1940	1961	2173	-585	1687	1494	1472	13	335	934	-192	-78	167
1453016840170541	-266	230	164	3079	242	-112	-423	235	334	2208	428	-623	605	-328	148	1600	806	7	197	305	276	1	805	2833
1453016840174548	100	1967	74	97	-328	881	648	183	3325	803	3274	316	218	-868	396	2611	551	2360	-395	1910	2519	-15	1385	3098
1453016840178669	-202	-93	1501	1132	53	1245	-165	2164	1196	-253	-157	389	862	1194	-115	81	1961	3333	1897	1139	574	185	-175	-222
1453016840182557	992	17	-46	-859	48	2531	-17	1112	2710	263	-388	101	399	-267	-184	769	399	491	1049	215	69	76	271	-127
1453016840186567	2846	-19	2736	1037	336	22	395	465	-563	2558	37	18	104	-282	2206	-247	735	2830	290	156	-486	1674	1705	1662
1453016840190557	215	118	366	-361	1262	2420	-317	1350	1055	2624	2377	-331	1187	100	1369	1106	757	228	1058	407	2657	50	670	3222
1453016840194559	689	196	740	-135	-419	478	3414	1729	-166	-23	-160	1682	499	52	321	130	454	1087	11	385	236	1983	2513	184
1453016840198545	81	-609	83	-123	120	-135	205	224	3393	184	206	2093	-505	-16	2197	1643	692	1022	-32	442	1869	1503	3606	1589
1453016840202547	136	946	1712	-67	-484	-157	407	1038	200	1847	674	549	225	3549	2780	299	1552	1070	-156	-224	-57	657	205	-91
1453016840206265	321	79	2130	16	567	1459	-588	-16	435	404	-42	60	2644	-328	132	937	1566	590	291	7	1802	-320	9	805
1453016840210532	-6	1027	856	1050	266	2511	-480	980	1077	1117	213	1704	125	592	-351	1656	596	52	3685	102	1325	155	297	2900
1453016840214555	-191	68	-180	-311	-180	-10	22	125	2	784	1634	28	542	2349	227	650	2294	-160	601	-118	79	219	107	751
1453016840218501	778	445	-619	-306	-712	737	65	-81	1347	417	918	281	507	484	1462	-154	-67	164	732	755	2291	-125	562	2751
1453016840222617	8	168	0	566	96	164	554	852	795	-300	502	153	508	1278	1660	727	328	2076	-147	-214	3	1875	-813	2190
1453016840226635	-319	293	-90	872	98	841	1917	-13	152	1	1803	83	514	112	2335	-86	310	-361	314	205	207	574	2937	-92
1453016840230559	367	372	28	920	60	189	1639	807	-5	2867	1607	733	1050	2233	1199	1520	-226	-75	-400	-122	2049	374	281	22
1453016840234558	198	1329	-103	419	437	1258	412	20	207	409	1116	444	266	154	14	-766	61	347	1690	1737	122	-58	101	390
1453016840238672	2328	183	-124	-122	511	248	2803	-24	383	1389	-371	-72	137	558	1028	-44	1856	-408	1078	1047	-85	-671	310	194
1453016840242551	418	2832	349	129	2179	258	209	1441	-623	52	1437	1517	78	76	615	-420	2195	217	2923	-232	-91	390	1759	119
1453016840246575	1736	-323	11	2279	1643	554	3123	2189	648	-267	198	220	392	2170	680	753	153	60	269	-2	856	3214	-145	-481
1453016840250560	2483	103	3128	1919	1873	1558	1763	-306	1045	771	730	3191	-611	-48	360	661	643	2951	199	620	812	1897	186	1048
1453016840254615	52	3132	-699	-515	-248	148	27	-293	1313	-725	996	36	822	2828	-184	704	695	135	922	815	236	240	-534	397
1453016840258711	0	385	-24	1624	-476	17	107	465	-682	267	2795	956	788	368	222	82	31	-95	158	2176	1415	426	2767	776
1453016840263084	2352	849	2478	439	1580	972	864	664	189	3682	813	226	243	1764	653	1737	-50	645	-156	-111	1389	-325	429	520
1453016840267092	158	116	2940	1973	501	105	635	2740	772	313	222	94	815	943	1496	-459	-490	200	2286	-827	1475	389	30	2274
1453016840271104	2628	446	1745	619	2546	76	877	-583	2286	229	1874	-21	1198	-256	636	2555	18	-25	3289	-495	949	3154	-55	611
1453016840275093	1359	196	540	844	2743	-97	397	1492	111	1078	770	1351	3094	170	2057	132	1484	1217	495	719	724	29	3095	376
1453016840279004	510	334	1108	-10	3473	-534	63	63	579	765	-51	701	1141	891	921	963	3177	964	225	1608	17	91	245	100
1453016840283064	736	3137	1351	1326	894	234	177	1732	1364	2028	1552	967	1410	-131	506	2741	1126	-255	803	486	-39	476	118	737
1453016840286730	548	3636	623	1011	2327	1220	-461	3	804	1364	775	2	336	650	359	504	2353	1580	-926	1701	441	-502	3340	-33
1453016840291070	3785	-194	-365	35	610	465	2192	-34	861	303	994	491	906	97	1146	230	2351	481	329	-142	1953	1048	960	26
1453016840295024	630	723	-82	822	527	1079	143	-69	410	-165	1598	-50	756	899	945	1972	68	2056	449	2514	491	1980	40	1004
1453016840299026	574	-148	889	850	1037	-292	920	1353	89	2778	52	685	1624	1254	623	2488	59	710	-728	1555	779	-30	1092	1177
1453016840303116	2043	223	-30	138	926	289	359	424	1023	492	3867	1166	-132	866	3154	963	948	927	971	488	3106	358	2834	665
1453016840307099	1451	1964	275	1121	1405	585	1670	1583	3739	541	141	1014	2670	732	-15	539	391	1316	376	1698	2133	485	62	1154
1453016840311104	897	-164	784	-461	-118	-153	2375	-123	1167	702	-315	1296	549	126	287	-410	-596	2333	59	-271	389	1547	1553	656
1453016840315117	787	148	-271	1717	-105	827	3205	2766	2073	381	2421	550	238	-322	1464	3608	1298	-678	850	-156	-33	-757	-210	286
1453016840319139	-555	358	343	-452	-451	365	44	576	773	14	-290	418	2092	970	169	1056	365	244	841	397	1938	192	-61	-66
1453016840322932	24	29	1661	142	145	2596	2757	191	1050	2559	-808	2509	69	-214	-304	93	39	1970	892	910	1110	1301	42	12
1453016840327113	-276	51	1198	-7	825	1490	41	3429	321	284	466	351	1009	2285	359	3295	217	841	683	78	1791	299	-35	1055
1453016840331103	1482	3034	-155	1120	182	112	-78	197	-94	1472	385	-134	242	193	1787	1074	-47	-618	1549	-784	353	112	747	83
1453016840335117	21	2757	-3	712	-208	276	1740	452	39	1193	271	345	1032	141	1462	1513	1347	148	-770	385	950	2776	263	0
1453016840339173	2455	3289	1192	1625	1388	577	-193	14	1324	-386	-22	104	963	852	140	1359	36	652	576	2441	1201	1068	280	2333
1453016840343125	-227	926	2160	404	2062	1302	-578	439	-89	-265	51	2489	108	771	-117	132	-3	-198	221	8	2578	2527	485	1439
1453016840347140	509	536	311	5	8	714	895	-115	1419	125	2020	15	-111	1542	720	187	-352	-118	175	1242	133	345	1266	0
1453016840351125	2345	3419	-244	1625	519	1016	-610	3030	817	540	1273	7	533	139	1133	-277	109	2416	392	1432	776	-541	346	663
1453016840355016	2285	291	-112	0	3159	2348	-51	464	429	2311	-154	1381	45	-766	132	315	-387	471	820	987	551	1277	-36	-519
1453016840359138	494	475	1206	-284	-476	492	450	3412	966	617	574	2138	410	135	1490	920	95	1772	1023	251	-127	396	-41	1852
1453016840363127	225	50	89	3826	524	3224	610	3076	704	908	1127	163	946	2230	1538	-132	130	290	2532	603	58	981	1399	255
1453016840367133	213	668	-221	36	633	-136	420	2140	807	3055	-66	344	2569	-102	622	553	-258	622	631	0	97	452	-240	-223
1453016840371135	2554	-131	1652	1661	1900	139	330	1169	543	400	922	1303	1719	483	-38	1174	-84	2116	1371	509	123	1769	49	-161
1453016840375139	1103	3	435	1146	2329	986	646	109	1013	6	3756	899	3486	-25	1142	421	600	184	2000	2303	536	2129	-501	1
1453016840379192	206	3575	-218	1198	593	801	-44	1655	902	-444	1609	1163	-94	1766	619	1046	354	739	399	355	9	1206	423	133
1453016840383129	423	490	135	2204	224	-97	1136	189	0	490	26	1118	1709	-63	2129	816	1923	356	232	434	552	578	2580	1188
1453016840387130	468	39	-379	410	-309	254	-107	-921	152	1968	692	1992	862	2348	-16	2298	1653	866	1657	547	2036	2028	-263	274
1453016840391150	2786	48	241	-451	3350	-187	-223	607	2257	33	2879	-43	-114	696	-149	1641	35	3202	286	945	876	55	173	615
1453016840395144	550	697	110	649	1318	550	913	164	558	-270	196	2713	2939	1814	214	-193	1232	153	-96	-22	367	247	-465	63
1453016840399146	342	2854	508	363	1060	191	401	756	-103	2402	583	1504	810	877	89	2209	488	3391	1781	-11	2199	1008	560	-19
1453016840403116	-162	157	1433	2088	320	1715	-86	-673	853	1529	672	279	809	1117	1755	61	34	854	1844	237	894	543	-774	789
1453016840407659	7	6	508	2889	1708	-557	754	1218	27	839	515	2222	840	2877	-26	1679	358	172	1225	424	-250	331	711	1589
1453016840411718	64	650	1592	2463	24	1187	-121	-441	2357	2017	1846	1245	240	2151	433	-510	1698	1351	2084	912	32	466	-3	617
1453016840415699	62	0	-38	2561	2524	-187	2455	1334	3006	410	1641	-392	22	2603	-649	3822	1465	500	542	1406	-247	1321	2869	1852
1453016840419674	926	14	2324	2824	745	-191	-640	-481	922	-643	643	235	-197	2693	2323	108	789	543	1258	560	1238	6	1391	124
1453016840423690	117	1292	1338	1024	1913	133	908	-602	469	2403	283	766	-236	288	-453	-237	697	2254	71	623	1387	1998	501	1539
1453016840427692	1287	2110	98	631	301	411	178	2389	-560	1922	2786	955	-48	139	755	614	2207	291	899	863	1099	-47	633	157
1453016840431671	983	253	2262	1206	48	-396	1100	723	454	1376	197	-94	2315	439	1248	884	96	383	37	3352	511	1029	-203	20
1453016840435667	-478	459	2065	1069	984	90	-486	615	1034	2089	0	141	825	-91	152	51	2742	918	-88	473	2205	-751	80	627
1453016840439594	100	812	2803	727	1867	168	1122	-80	-363	67	1665	1517	581	-505	28	1007	-404	-110	3915	669	368	-688	845	765
1453016840443710	1020	147	524	38	1524	295	193	259	180	484	837	-272	1066	147	290	538	553	194	2841	2558	1925	1956	102	623
1453016840447696	1245	160	594	415	420	262	-342	-139	334	194	363	22	403	1956	701	261	1490	0	-64	11	710	449	86	952
1453016840451906	2747	-351	-35	636	1055	732	2532	2265	-175	31	2257	2259	1448	-75	2807	1475	325	-2	304	2734	2848	1162	594	841
1453016840456010	497	-620	332	1106	1497	202	127	-24	489	108	267	532	617	128	1547	847	1505	3	710	485	1423	2077	590	648
1453016840459927	403	605	796	-28	3235	843	-8	763	20	1393	1843	-19	117	510	475	1238	363	2947	1444	-276	-65	-325	331	2005
1453016840463805	155	1222	1246	191	469	286	746	284	137	71	1634	-92	2183	116	2270	88	82	681	473	3268	161	358	3409	2
1453016840467918	-474	488	803	394	-172	1858	2514	-504	-301	326	140	785	661	-244	-89	2153	457	1248	2401	708	-371	-136	-470	909
1453016840471900	-327	136	598	-252	-22	913	778	437	1614	-219	2483	2122	946	-718	200	-272	804	-367	1904	-405	607	2698	507	-23
1453016840475839	2356	90	257	137	975	561	-502	1482	769	-437	1911	-272	-302	-664	777	468	92	780	1737	378	542	-179	420	41
1453016840479909	416	-196	209	262	698	97	21	-247	1133	1044	29	-109	-302	15	-526	0	2	874	-576	2280	179	92	1197	97
1453016840484139	-497	-515	58	1303	-146	-194	1783	32	1759	-87	74	-786	-384	-86	325	36	-90	1930	16	251	1708	-541	501	1553
1453016840488309	382	401	-7	1214	-166	-171	3579	1597	2493	-591	209	139	624	1693	2037	1328	648	14	202	1886	1930	559	2124	795
1453016840492258	-79	99	119	399	-489	310	-106	-471	-90	936	1116	2624	844	1749	165	37	1551	390	158	897	-372	842	1676	-219
1453016840496264	2451	372	2145	1052	339	269	183	551	3654	1166	649	-63	-932	-287	-134	300	305	2016	498	1787	276	537	2642	679
1453016840500302	2339	2700	1854	818	594	320	1306	-136	-816	666	2724	458	-75	1207	170	2193	800	2227	-92	-256	208	1123	-686	-151
1453016840504276	330	39	1943	2278	418	-339	177	19	1013	2431	318	-83	-294	283	690	105	575	-16	-260	-573	504	62	863	37
1453016840507984	701	692	840	-516	1135	1238	1140	-371	347	222	597	841	572	1103	-850	236	-78	2516	392	3	273	63	-85	743
